timestamp_utc,open,high,low,close,volume
2025-07-29 23:59:59.999000+00:00,117848.03,118000.0,117729.8,117950.76,202.8032
2025-07-30 00:59:59.999000+00:00,117950.75,117995.98,117538.15,117744.77,246.31499
2025-07-30 01:59:59.999000+00:00,117744.78,118012.78,117412.53,117862.05,234.85179
2025-07-30 02:59:59.999000+00:00,117862.05,118119.0,117796.14,118024.11,330.69294
2025-07-30 03:59:59.999000+00:00,118024.1,118250.0,117905.61,118161.87,414.52534
2025-07-30 04:59:59.999000+00:00,118161.86,118275.18,117963.65,117993.52,266.35002
2025-07-30 05:59:59.999000+00:00,117993.52,118080.0,117667.33,117992.26,269.77024
2025-07-30 06:59:59.999000+00:00,117992.26,118326.56,117992.25,118287.31,396.72321
2025-07-30 07:59:59.999000+00:00,118287.31,118412.11,118118.0,118123.01,299.24616
2025-07-30 08:59:59.999000+00:00,118123.0,118481.81,117939.99,118372.73,466.68398
2025-07-30 09:59:59.999000+00:00,118372.73,118427.98,117985.98,118164.08,298.15038
2025-07-30 10:59:59.999000+00:00,118164.08,118471.69,117928.13,118020.18,816.03502
2025-07-30 11:59:59.999000+00:00,118020.17,118184.0,117358.84,117579.99,647.14857
2025-07-30 12:59:59.999000+00:00,117579.99,117909.01,117358.84,117739.02,676.38941
2025-07-30 13:59:59.999000+00:00,117739.02,117888.0,117415.62,117675.79,901.27996
2025-07-30 14:59:59.999000+00:00,117675.78,118728.15,117610.93,118714.35,1103.46809
2025-07-30 15:59:59.999000+00:00,118714.35,118792.0,117834.24,118000.01,1113.77866
2025-07-30 16:59:59.999000+00:00,118000.01,118021.88,117635.3,117734.8,710.50243
2025-07-30 17:59:59.999000+00:00,117734.8,117940.0,117650.0,117802.1,591.37855
2025-07-30 18:59:59.999000+00:00,117802.11,118037.18,116509.47,116523.14,1846.61677
2025-07-30 19:59:59.999000+00:00,116523.15,117123.8,115796.23,116916.73,2572.65277
2025-07-30 20:59:59.999000+00:00,116916.73,117325.94,116880.64,117175.71,515.7628
2025-07-30 21:59:59.999000+00:00,117175.72,117336.34,116955.64,117326.82,214.49198
2025-07-30 22:59:59.999000+00:00,117326.82,117497.17,117253.73,117486.49,316.24088
2025-07-30 23:59:59.999000+00:00,117486.48,117908.4,117460.0,117840.3,337.68137
2025-07-31 00:59:59.999000+00:00,117840.29,118542.39,117781.87,118415.8,800.0686
2025-07-31 01:59:59.999000+00:00,118415.8,118456.46,117992.71,118055.32,463.81141
2025-07-31 02:59:59.999000+00:00,118055.32,118520.32,117981.02,118447.52,585.37259
2025-07-31 03:59:59.999000+00:00,118447.52,118600.0,118385.0,118466.14,458.32072
2025-07-31 04:59:59.999000+00:00,118466.15,118550.0,118364.13,118511.53,359.32077
2025-07-31 05:59:59.999000+00:00,118511.52,118540.0,118331.63,118362.0,277.83295
2025-07-31 06:59:59.999000+00:00,118362.01,118725.59,118287.63,118691.78,552.35653
2025-07-31 07:59:59.999000+00:00,118691.79,118922.45,118604.22,118665.97,718.45709
2025-07-31 08:59:59.999000+00:00,118665.98,118770.07,118568.46,118593.94,310.28437
2025-07-31 09:59:59.999000+00:00,118593.95,118617.96,118467.65,118605.58,248.44101
2025-07-31 10:59:59.999000+00:00,118605.58,118719.42,118435.72,118505.02,285.13996
2025-07-31 11:59:59.999000+00:00,118505.02,118560.0,118278.91,118371.25,446.34097
2025-07-31 12:59:59.999000+00:00,118371.25,118645.1,118285.14,118626.18,435.85485
2025-07-31 13:59:59.999000+00:00,118626.19,118702.1,117807.35,118557.01,806.82751
2025-07-31 14:59:59.999000+00:00,118557.01,118660.17,117901.68,117913.18,1043.63162
2025-07-31 15:59:59.999000+00:00,117913.19,118351.0,117894.99,118306.18,1170.96697
2025-07-31 16:59:59.999000+00:00,118306.18,118879.14,118242.39,118538.53,876.32003
2025-07-31 17:59:59.999000+00:00,118538.53,118557.71,117702.42,117728.0,1032.83499
2025-07-31 18:59:59.999000+00:00,117728.0,117998.38,117400.0,117658.8,946.75341
2025-07-31 19:59:59.999000+00:00,117658.81,117762.05,116763.43,116785.79,1372.31175
2025-07-31 20:59:59.999000+00:00,116785.78,116990.04,116450.0,116514.0,975.87757
2025-07-31 21:59:59.999000+00:00,116514.0,116909.67,116228.77,116536.96,742.76679
2025-07-31 22:59:59.999000+00:00,116536.96,116536.97,116010.0,116010.6,834.08855
2025-07-31 23:59:59.999000+00:00,116010.6,116362.99,115500.0,115764.08,1266.02629
2025-08-01 00:59:59.999000+00:00,115764.07,115933.0,114313.13,115427.27,2526.88761
2025-08-01 01:59:59.999000+00:00,115427.27,115609.99,114600.0,115331.86,1656.04021
2025-08-01 02:59:59.999000+00:00,115328.67,116019.3,115221.07,115966.12,704.95562
2025-08-01 03:59:59.999000+00:00,115966.11,116052.0,115613.21,115648.03,552.44227
2025-08-01 04:59:59.999000+00:00,115648.03,115699.58,115266.64,115695.52,571.24791
2025-08-01 05:59:59.999000+00:00,115695.53,115916.43,115385.92,115568.0,511.19199
2025-08-01 06:59:59.999000+00:00,115568.0,115658.09,115065.55,115156.51,629.39718
2025-08-01 07:59:59.999000+00:00,115156.52,115300.0,114633.18,115081.77,1240.67026
2025-08-01 08:59:59.999000+00:00,115081.76,115081.76,114116.0,114615.99,1432.56065
2025-08-01 09:59:59.999000+00:00,114615.98,115340.0,114555.41,114938.67,848.20925
2025-08-01 10:59:59.999000+00:00,114938.66,115203.13,114710.02,114762.58,563.088
2025-08-01 11:59:59.999000+00:00,114762.58,115336.98,114602.4,115305.65,494.67127
2025-08-01 12:59:59.999000+00:00,115305.64,115900.0,115142.62,115732.48,1062.63539
2025-08-01 13:59:59.999000+00:00,115732.48,116019.3,114172.0,114352.05,1584.07705
2025-08-01 14:59:59.999000+00:00,114352.04,115831.28,113988.47,115619.8,1808.99
2025-08-01 15:59:59.999000+00:00,115619.8,115645.57,114676.03,115357.82,870.26042
2025-08-01 16:59:59.999000+00:00,115357.82,115695.52,114817.81,115015.6,703.92463
2025-08-01 17:59:59.999000+00:00,115015.6,115096.93,114345.0,114420.0,956.24887
2025-08-01 18:59:59.999000+00:00,114420.0,114496.59,113669.01,113836.93,1180.88823
2025-08-01 19:59:59.999000+00:00,113836.92,113922.47,113221.93,113328.68,1294.41329
2025-08-01 20:59:59.999000+00:00,113328.67,113980.0,113168.22,113951.09,957.20378
2025-08-01 21:59:59.999000+00:00,113951.1,114094.08,113700.0,113892.12,429.29775
2025-08-01 22:59:59.999000+00:00,113892.11,114010.82,112722.58,113141.05,1368.89305
2025-08-01 23:59:59.999000+00:00,113141.05,113560.46,112908.54,113297.93,538.90738
2025-08-02 00:59:59.999000+00:00,113297.92,113844.16,113198.63,113822.97,564.28406
2025-08-02 01:59:59.999000+00:00,113822.97,113909.3,113420.76,113674.24,353.21281
2025-08-02 02:59:59.999000+00:00,113674.23,113766.43,113534.3,113702.24,231.27114
2025-08-02 03:59:59.999000+00:00,113702.24,113921.94,113702.24,113909.86,274.2046
2025-08-02 04:59:59.999000+00:00,113909.87,114057.27,113820.0,114025.75,276.30204
2025-08-02 05:59:59.999000+00:00,114025.76,114063.49,113855.01,113981.06,316.01705
2025-08-02 06:59:59.999000+00:00,113981.07,113981.07,113469.43,113697.85,738.65234
2025-08-02 07:59:59.999000+00:00,113697.85,114021.0,113556.19,113982.49,343.41858
2025-08-02 08:59:59.999000+00:00,113982.49,114040.29,113676.81,113682.01,340.52067
2025-08-02 09:59:59.999000+00:00,113682.01,113852.0,113572.19,113690.7,257.96721
2025-08-02 10:59:59.999000+00:00,113690.71,113704.0,113425.58,113550.89,298.16298
2025-08-02 11:59:59.999000+00:00,113550.89,113914.25,113451.77,113787.12,238.71141
2025-08-02 12:59:59.999000+00:00,113787.11,113787.12,113564.99,113620.01,343.54746
2025-08-02 13:59:59.999000+00:00,113620.01,113630.0,113218.0,113457.85,451.43917
2025-08-02 14:59:59.999000+00:00,113457.86,113530.0,112939.39,113099.89,592.6822
2025-08-02 15:59:59.999000+00:00,113099.9,113420.0,112802.31,112840.71,535.05988
2025-08-02 16:59:59.999000+00:00,112840.7,113261.16,112700.07,113200.25,635.18022
2025-08-02 17:59:59.999000+00:00,113200.25,113420.0,112584.23,112724.03,549.02438
2025-08-02 18:59:59.999000+00:00,112724.04,112920.0,112099.22,112327.65,1222.82947
2025-08-02 19:59:59.999000+00:00,112327.65,112945.62,112003.0,112229.42,1007.67252
2025-08-02 20:59:59.999000+00:00,112229.42,112780.0,112069.86,112780.0,524.00327
2025-08-02 21:59:59.999000+00:00,112780.0,113058.82,112562.02,112859.32,390.78856
2025-08-02 22:59:59.999000+00:00,112859.32,113011.63,112555.0,112862.14,295.9162
2025-08-02 23:59:59.999000+00:00,112862.14,112873.83,112280.86,112546.35,726.46606
2025-08-03 00:59:59.999000+00:00,112546.35,112992.27,111920.0,112956.04,821.53565
2025-08-03 01:59:59.999000+00:00,112956.04,113269.92,112841.46,113107.99,481.50444
2025-08-03 02:59:59.999000+00:00,113107.99,113517.58,113100.0,113517.58,450.43769
2025-08-03 03:59:59.999000+00:00,113517.58,113740.69,113419.45,113604.2,353.06632
2025-08-03 04:59:59.999000+00:00,113604.2,113604.2,113341.06,113468.41,237.62179
2025-08-03 05:59:59.999000+00:00,113468.41,113659.0,113408.22,113618.52,203.79543
2025-08-03 06:59:59.999000+00:00,113618.52,113636.5,113472.54,113559.34,147.54012
2025-08-03 07:59:59.999000+00:00,113559.34,113720.16,113559.34,113700.0,175.31963
2025-08-03 08:59:59.999000+00:00,113700.0,113790.0,113551.0,113692.0,282.38474
2025-08-03 09:59:59.999000+00:00,113692.01,113710.51,113630.3,113654.95,234.09945
2025-08-03 10:59:59.999000+00:00,113654.95,113900.0,113654.94,113899.99,181.60816
2025-08-03 11:59:59.999000+00:00,113899.99,114260.31,113861.18,113862.18,562.11642
2025-08-03 12:59:59.999000+00:00,113862.19,114098.45,113656.4,114009.99,337.34488
2025-08-03 13:59:59.999000+00:00,114010.0,114095.35,113803.0,113939.0,257.53926
2025-08-03 14:59:59.999000+00:00,113939.0,114065.54,113579.69,113792.28,320.16676
2025-08-03 15:59:59.999000+00:00,113792.29,113966.0,113674.05,113959.06,216.51596
2025-08-03 16:59:59.999000+00:00,113959.06,114026.82,113775.55,113995.16,246.66079
2025-08-03 17:59:59.999000+00:00,113995.15,114165.09,113953.97,114117.42,198.95641
2025-08-03 18:59:59.999000+00:00,114117.42,114460.15,114060.36,114380.4,361.64858
2025-08-03 19:59:59.999000+00:00,114380.41,114799.97,114259.95,114313.19,447.69931
2025-08-03 20:59:59.999000+00:00,114313.19,114467.0,114163.49,114423.77,200.81959
2025-08-03 21:59:59.999000+00:00,114423.77,114521.68,114363.46,114435.47,223.44858
2025-08-03 22:59:59.999000+00:00,114435.46,114612.24,114066.56,114324.83,237.81327
2025-08-03 23:59:59.999000+00:00,114324.84,114500.0,114176.0,114208.8,218.11723
2025-08-04 00:59:59.999000+00:00,114208.81,114914.29,114107.6,114899.87,508.31725
2025-08-04 01:59:59.999000+00:00,114899.86,115000.0,114620.14,114671.96,423.44241
2025-08-04 02:59:59.999000+00:00,114671.96,114877.98,114418.68,114797.9,351.22547
2025-08-04 03:59:59.999000+00:00,114797.9,114799.0,114527.73,114570.61,242.02073
2025-08-04 04:59:59.999000+00:00,114570.61,114653.51,114345.74,114383.55,269.38623
2025-08-04 05:59:59.999000+00:00,114383.54,114418.75,114188.0,114391.26,265.57526
2025-08-04 06:59:59.999000+00:00,114391.26,114482.49,114148.58,114423.76,331.16254
2025-08-04 07:59:59.999000+00:00,114423.77,114778.5,114402.45,114652.97,355.14904
2025-08-04 08:59:59.999000+00:00,114652.98,114750.0,114360.99,114546.25,411.15429
2025-08-04 09:59:59.999000+00:00,114546.25,114744.2,114302.29,114325.92,278.67574
2025-08-04 10:59:59.999000+00:00,114325.92,114506.16,114234.58,114251.83,264.56078
2025-08-04 11:59:59.999000+00:00,114251.83,114517.55,114217.97,114493.09,234.25413
2025-08-04 12:59:59.999000+00:00,114493.09,114535.48,114327.95,114444.36,221.8459
2025-08-04 13:59:59.999000+00:00,114444.36,114913.89,114121.0,114913.88,839.66562
2025-08-04 14:59:59.999000+00:00,114913.89,115466.0,114652.96,114736.78,1386.32387
2025-08-04 15:59:59.999000+00:00,114736.78,115022.97,114560.33,114826.0,437.62587
2025-08-04 16:59:59.999000+00:00,114826.01,115405.22,114826.0,115301.0,612.68493
2025-08-04 17:59:59.999000+00:00,115301.0,115720.0,115148.08,115193.41,546.48208
2025-08-04 18:59:59.999000+00:00,115193.41,115312.76,114913.88,114957.64,298.66935
2025-08-04 19:59:59.999000+00:00,114957.63,115134.46,114732.65,114777.62,385.27982
2025-08-04 20:59:59.999000+00:00,114777.62,115076.34,114616.33,114811.96,363.41688
2025-08-04 21:59:59.999000+00:00,114811.95,115258.62,114810.75,115111.09,229.85173
2025-08-04 22:59:59.999000+00:00,115111.09,115325.88,115086.72,115325.88,225.85251
2025-08-04 23:59:59.999000+00:00,115325.88,115340.0,115046.67,115055.03,185.05673
2025-08-05 00:59:59.999000+00:00,115055.03,115127.81,114840.0,114886.96,347.41151
2025-08-05 01:59:59.999000+00:00,114886.97,115046.68,114695.18,114708.11,309.55292
2025-08-05 02:59:59.999000+00:00,114708.11,114827.79,114614.94,114719.27,238.27103
2025-08-05 03:59:59.999000+00:00,114719.27,114737.82,114256.85,114256.85,503.68849
2025-08-05 04:59:59.999000+00:00,114256.85,114426.65,114149.95,114338.06,577.56577
2025-08-05 05:59:59.999000+00:00,114338.07,114487.25,114239.87,114405.99,337.63342
2025-08-05 06:59:59.999000+00:00,114406.0,114500.66,114105.71,114178.63,389.84213
2025-08-05 07:59:59.999000+00:00,114178.64,114395.3,113725.72,113969.7,820.50191
2025-08-05 08:59:59.999000+00:00,113969.7,114540.0,113928.87,114281.09,460.31877
2025-08-05 09:59:59.999000+00:00,114281.09,114792.72,114281.08,114694.76,482.30599
2025-08-05 10:59:59.999000+00:00,114694.76,115096.73,114586.73,114841.27,438.67573
2025-08-05 11:59:59.999000+00:00,114841.28,114972.0,114750.0,114827.07,212.26183
2025-08-05 12:59:59.999000+00:00,114827.07,114893.13,113500.01,113937.35,935.92869
2025-08-05 13:59:59.999000+00:00,113937.35,114573.17,113868.0,114381.43,634.93972
2025-08-05 14:59:59.999000+00:00,114380.75,114386.37,112650.0,113037.12,2125.43779
2025-08-05 15:59:59.999000+00:00,113037.12,113249.11,112692.3,112934.0,894.1622
2025-08-05 16:59:59.999000+00:00,112934.0,113367.31,112815.68,113175.73,505.57628
2025-08-05 17:59:59.999000+00:00,113175.73,113661.96,113096.0,113640.01,359.20465
2025-08-05 18:59:59.999000+00:00,113640.01,113653.93,113261.79,113644.71,313.62971
2025-08-05 19:59:59.999000+00:00,113644.72,113763.27,113407.35,113616.52,256.1101
2025-08-05 20:59:59.999000+00:00,113616.51,113989.97,113494.47,113690.71,242.46818
2025-08-05 21:59:59.999000+00:00,113690.71,113862.45,113569.07,113606.53,183.41893
2025-08-05 22:59:59.999000+00:00,113606.52,113989.4,113304.0,113961.25,268.24607
2025-08-05 23:59:59.999000+00:00,113961.25,114228.88,113918.4,114129.75,205.63896
2025-08-06 00:59:59.999000+00:00,114129.75,114139.38,113748.67,113879.7,295.3476
2025-08-06 01:59:59.999000+00:00,113879.69,113945.14,113588.77,113821.21,292.50885
2025-08-06 02:59:59.999000+00:00,113820.77,113833.88,113491.76,113623.22,206.78627
2025-08-06 03:59:59.999000+00:00,113623.23,113658.13,113400.0,113509.97,266.89492
2025-08-06 04:59:59.999000+00:00,113509.98,113582.71,113355.13,113429.21,248.98133
2025-08-06 05:59:59.999000+00:00,113429.21,114417.02,113384.81,114148.01,602.70557
2025-08-06 06:59:59.999000+00:00,114148.01,114200.0,113933.23,114084.93,265.65128
2025-08-06 07:59:59.999000+00:00,114084.92,114300.0,114019.66,114227.91,319.69253
2025-08-06 08:59:59.999000+00:00,114227.9,114250.0,113727.57,113948.22,382.35629
2025-08-06 09:59:59.999000+00:00,113948.23,114368.31,113906.96,114093.15,340.97337
2025-08-06 10:59:59.999000+00:00,114093.15,114226.69,113899.2,114067.2,335.97303
2025-08-06 11:59:59.999000+00:00,114067.2,114404.23,114007.85,114226.69,220.99495
2025-08-06 12:59:59.999000+00:00,114226.68,114333.59,113809.02,113914.31,306.06988
2025-08-06 13:59:59.999000+00:00,113914.31,114390.88,113579.9,114270.09,671.195
2025-08-06 14:59:59.999000+00:00,114270.09,115200.0,113869.88,115187.96,1041.66895
2025-08-06 15:59:59.999000+00:00,115187.96,115515.09,114832.38,115413.87,1490.7463
2025-08-06 16:59:59.999000+00:00,115413.87,115477.06,114942.18,115132.49,642.38859
2025-08-06 17:59:59.999000+00:00,115132.49,115514.28,115024.0,115500.0,392.98209
2025-08-06 18:59:59.999000+00:00,115500.0,115716.0,115301.27,115423.22,479.34282
2025-08-06 19:59:59.999000+00:00,115423.23,115525.48,115118.8,115259.99,213.24559
2025-08-06 20:59:59.999000+00:00,115260.0,115260.0,114987.68,115045.64,210.50571
2025-08-06 21:59:59.999000+00:00,115045.65,115221.14,114793.01,115048.78,185.66057
2025-08-06 22:59:59.999000+00:00,115048.77,115210.95,115039.14,115106.67,165.26512
2025-08-06 23:59:59.999000+00:00,115106.66,115122.34,114963.2,114992.27,183.21657
2025-08-07 00:59:59.999000+00:00,114992.27,115015.82,114856.15,114890.65,163.37387
2025-08-07 01:59:59.999000+00:00,114890.66,115185.58,114580.53,114763.46,404.60721
2025-08-07 02:59:59.999000+00:00,114763.47,114859.0,114404.22,114565.28,452.19409
2025-08-07 03:59:59.999000+00:00,114564.76,114624.3,114404.7,114546.03,172.73916
2025-08-07 04:59:59.999000+00:00,114546.03,114648.0,114259.0,114349.58,270.06529
2025-08-07 05:59:59.999000+00:00,114349.58,114568.74,114278.02,114568.73,404.27424
2025-08-07 06:59:59.999000+00:00,114568.74,114784.0,114511.96,114650.01,387.25216
2025-08-07 07:59:59.999000+00:00,114650.01,114876.79,114640.03,114787.99,229.36946
2025-08-07 08:59:59.999000+00:00,114787.99,115179.99,114787.98,114948.74,302.6219
2025-08-07 09:59:59.999000+00:00,114948.74,115077.37,114844.78,115062.19,216.94309
2025-08-07 10:59:59.999000+00:00,115062.19,116430.01,115038.06,116347.22,1912.68886
2025-08-07 11:59:59.999000+00:00,116347.23,116828.93,116347.23,116519.53,1265.855
2025-08-07 12:59:59.999000+00:00,116519.54,116588.02,116035.84,116390.0,797.0617
2025-08-07 13:59:59.999000+00:00,116390.01,116741.05,116200.0,116640.0,668.99023
2025-08-07 14:59:59.999000+00:00,116640.01,116680.0,116204.32,116363.16,793.48345
2025-08-07 15:59:59.999000+00:00,116363.16,116791.11,116240.0,116689.81,487.19639
2025-08-07 16:59:59.999000+00:00,116689.8,116748.66,115632.31,116259.24,767.87711
2025-08-07 17:59:59.999000+00:00,116259.24,116560.0,116120.0,116511.54,505.06396
2025-08-07 18:59:59.999000+00:00,116511.55,116573.36,116123.72,116561.05,422.06821
2025-08-07 19:59:59.999000+00:00,116561.05,117520.0,116488.0,117461.98,1040.61628
2025-08-07 20:59:59.999000+00:00,117461.99,117496.05,117140.32,117182.19,510.82309
2025-08-07 21:59:59.999000+00:00,117182.19,117354.21,117012.0,117105.78,337.78727
2025-08-07 22:59:59.999000+00:00,117105.77,117621.0,117079.39,117554.23,676.81999
2025-08-07 23:59:59.999000+00:00,117554.23,117579.98,117292.88,117472.01,278.79062
2025-08-08 00:59:59.999000+00:00,117472.02,117630.0,116870.21,117264.12,806.35514
2025-08-08 01:59:59.999000+00:00,117264.11,117264.12,116786.43,116888.02,659.33735
2025-08-08 02:59:59.999000+00:00,116888.01,116923.21,116694.28,116700.0,320.47308
2025-08-08 03:59:59.999000+00:00,116700.0,116980.0,116699.6,116737.35,607.75417
2025-08-08 04:59:59.999000+00:00,116737.34,116869.49,116666.0,116750.01,325.84463
2025-08-08 05:59:59.999000+00:00,116750.01,116750.01,116505.0,116530.63,346.36157
2025-08-08 06:59:59.999000+00:00,116530.64,116763.44,116401.0,116740.01,336.4827
2025-08-08 07:59:59.999000+00:00,116740.01,116973.3,116557.54,116817.19,447.58601
2025-08-08 08:59:59.999000+00:00,116817.2,116914.6,116449.51,116620.63,335.47963
2025-08-08 09:59:59.999000+00:00,116620.63,116726.88,116481.44,116685.17,231.14843
2025-08-08 10:59:59.999000+00:00,116685.17,116714.46,116317.08,116544.39,331.86082
2025-08-08 11:59:59.999000+00:00,116544.39,116899.78,116544.39,116891.51,210.49123
2025-08-08 12:59:59.999000+00:00,116891.51,116891.52,116492.45,116500.48,293.02279
2025-08-08 13:59:59.999000+00:00,116500.49,116945.63,116499.43,116917.97,612.94206
2025-08-08 14:59:59.999000+00:00,116917.98,117271.73,116381.32,116491.53,725.75392
2025-08-08 15:59:59.999000+00:00,116491.53,116538.94,115878.71,116207.69,909.09971
2025-08-08 16:59:59.999000+00:00,116207.7,116364.82,116006.14,116193.63,344.02759
2025-08-08 17:59:59.999000+00:00,116193.63,116708.86,116161.11,116708.86,450.81243
2025-08-08 18:59:59.999000+00:00,116708.86,116900.0,116336.0,116497.99,571.6669
2025-08-08 19:59:59.999000+00:00,116497.99,116716.26,116337.91,116453.41,324.29021
2025-08-08 20:59:59.999000+00:00,116453.41,116900.0,116319.06,116888.52,248.65741
2025-08-08 21:59:59.999000+00:00,116888.52,116979.95,116755.53,116931.44,257.90138
2025-08-08 22:59:59.999000+00:00,116931.43,116980.0,116752.05,116888.9,210.4007
2025-08-08 23:59:59.999000+00:00,116888.9,116917.74,116657.26,116674.74,137.56292
2025-08-09 00:59:59.999000+00:00,116674.74,116750.0,116577.72,116586.0,153.621
2025-08-09 01:59:59.999000+00:00,116586.0,116650.01,116521.38,116563.26,163.11531
2025-08-09 02:59:59.999000+00:00,116563.26,116563.26,116400.0,116404.0,173.10957
2025-08-09 03:59:59.999000+00:00,116404.0,116482.28,116299.13,116384.01,482.04648
2025-08-09 04:59:59.999000+00:00,116384.01,116675.99,116339.45,116434.76,377.42502
2025-08-09 05:59:59.999000+00:00,116434.77,116980.0,116418.0,116739.23,1012.58137
2025-08-09 06:59:59.999000+00:00,116739.23,116756.24,116532.77,116650.75,388.30445
2025-08-09 07:59:59.999000+00:00,116650.75,116902.22,116633.88,116756.01,242.70175
2025-08-09 08:59:59.999000+00:00,116756.0,117181.0,116756.0,117106.65,373.19101
2025-08-09 09:59:59.999000+00:00,117106.66,117510.88,117045.54,117510.87,774.92238
2025-08-09 10:59:59.999000+00:00,117510.88,117944.05,117382.27,117424.16,867.64459
2025-08-09 11:59:59.999000+00:00,117424.16,117471.73,117082.43,117110.0,337.61342
2025-08-09 12:59:59.999000+00:00,117110.0,117238.04,117010.0,117116.64,301.63531
2025-08-09 13:59:59.999000+00:00,117116.65,117154.15,116878.68,116968.32,306.03785
2025-08-09 14:59:59.999000+00:00,116968.32,117000.0,116748.2,116972.87,357.09924
2025-08-09 15:59:59.999000+00:00,116972.87,117132.75,116700.01,116892.47,417.89197
2025-08-09 16:59:59.999000+00:00,116892.48,116947.16,116642.67,116648.51,288.56338
2025-08-09 17:59:59.999000+00:00,116648.51,116782.46,116619.77,116670.22,252.00135
2025-08-09 18:59:59.999000+00:00,116670.22,116720.96,116555.02,116634.91,227.07359
2025-08-09 19:59:59.999000+00:00,116634.91,116721.74,116500.0,116535.69,435.14207
2025-08-09 20:59:59.999000+00:00,116535.68,117021.16,116504.53,116778.07,562.07841
2025-08-09 21:59:59.999000+00:00,116778.07,116794.4,116359.89,116524.09,452.45503
2025-08-09 22:59:59.999000+00:00,116524.09,116742.28,116500.0,116541.63,406.75315
2025-08-09 23:59:59.999000+00:00,116541.62,116590.0,116436.15,116462.25,161.12374
2025-08-10 00:59:59.999000+00:00,116462.25,116759.08,116460.63,116749.47,289.53628
2025-08-10 01:59:59.999000+00:00,116749.46,116776.59,116539.99,116576.42,275.18169
2025-08-10 02:59:59.999000+00:00,116576.42,117318.0,116576.41,117317.99,579.74957
2025-08-10 03:59:59.999000+00:00,117317.99,118500.0,117250.41,118500.0,2748.2157
2025-08-10 04:59:59.999000+00:00,118500.0,118741.77,118380.0,118485.45,980.85579
2025-08-10 05:59:59.999000+00:00,118485.45,118511.0,117902.62,118045.0,566.81947
2025-08-10 06:59:59.999000+00:00,118045.0,118161.05,117743.44,118074.24,319.46299
2025-08-10 07:59:59.999000+00:00,118074.24,118238.87,117466.34,117808.3,576.94555
2025-08-10 08:59:59.999000+00:00,117808.29,118400.0,117608.01,118308.85,375.95884
2025-08-10 09:59:59.999000+00:00,118308.86,118441.48,118110.64,118293.08,372.51661
2025-08-10 10:59:59.999000+00:00,118293.09,118293.45,117998.9,118020.0,328.37693
2025-08-10 11:59:59.999000+00:00,118020.01,118500.0,117940.0,118330.58,429.47265
2025-08-10 12:59:59.999000+00:00,118330.58,118737.26,118232.0,118514.0,629.53171
2025-08-10 13:59:59.999000+00:00,118514.0,118683.87,118370.39,118452.0,392.64786
2025-08-10 14:59:59.999000+00:00,118451.99,118850.0,118308.02,118779.0,740.25126
2025-08-10 15:59:59.999000+00:00,118778.99,119113.94,118568.07,118815.0,1046.79677
2025-08-10 16:59:59.999000+00:00,118815.0,118944.24,118623.14,118671.74,402.88128
2025-08-10 17:59:59.999000+00:00,118671.75,118693.02,118453.48,118520.32,230.15923
2025-08-10 18:59:59.999000+00:00,118520.33,118611.91,118433.8,118554.01,143.03169
2025-08-10 19:59:59.999000+00:00,118554.01,118714.28,118462.29,118663.08,219.78592
2025-08-10 20:59:59.999000+00:00,118663.09,118765.71,118074.99,118323.16,759.54759
2025-08-10 21:59:59.999000+00:00,118323.0,118716.91,118092.0,118716.9,598.54997
2025-08-10 22:59:59.999000+00:00,118716.9,119084.93,118615.44,119084.92,563.5175
2025-08-10 23:59:59.999000+00:00,119084.93,119311.11,118861.16,119294.01,752.97788
2025-08-11 00:59:59.999000+00:00,119294.27,119500.0,119104.17,119126.35,785.72983
2025-08-11 01:59:59.999000+00:00,119126.35,119999.0,118972.59,119988.0,1217.33398
2025-08-11 02:59:59.999000+00:00,119988.0,121894.64,119937.59,121876.0,3889.63895
2025-08-11 03:59:59.999000+00:00,121875.99,122164.07,121559.11,121728.99,1733.48981
2025-08-11 04:59:59.999000+00:00,121729.0,122175.88,121623.14,122080.0,1318.04919
2025-08-11 05:59:59.999000+00:00,122080.0,122335.16,121823.24,122059.34,960.5403
2025-08-11 06:59:59.999000+00:00,122059.34,122332.98,121954.79,122300.63,842.9397
2025-08-11 07:59:59.999000+00:00,122300.64,122313.0,121466.08,121537.15,1158.35871
2025-08-11 08:59:59.999000+00:00,121537.14,121823.0,121207.34,121679.13,889.12137
2025-08-11 09:59:59.999000+00:00,121679.13,121704.78,121080.0,121439.75,793.97438
2025-08-11 10:59:59.999000+00:00,121439.75,121455.02,120954.13,121184.84,824.81128
2025-08-11 11:59:59.999000+00:00,121184.84,121283.29,120286.4,120561.54,1708.36029
2025-08-11 12:59:59.999000+00:00,120561.53,120667.54,119536.75,119643.7,1739.45694
2025-08-11 13:59:59.999000+00:00,119643.7,120328.93,119382.91,120010.0,1453.53759
2025-08-11 14:59:59.999000+00:00,120009.99,120586.54,119809.06,120243.59,1235.12815
2025-08-11 15:59:59.999000+00:00,120243.6,120408.01,119843.18,120314.4,808.13955
2025-08-11 16:59:59.999000+00:00,120314.4,120794.05,119920.0,119953.65,915.6277
2025-08-11 17:59:59.999000+00:00,119953.65,120150.0,119461.97,119500.0,536.23147
2025-08-11 18:59:59.999000+00:00,119500.01,119870.2,119261.57,119773.92,530.7427
2025-08-11 19:59:59.999000+00:00,119773.92,119785.72,118604.17,119089.3,830.32085
